genre,video_link,artist,song
80s,https://www.youtube.com/watch?v=1k8craCGpgs,Journey,Don't Stop Believin'
80s,https://www.youtube.com/watch?v=ucX9hVCQT_U,The Cure,Friday I'm in Love
80s,https://www.youtube.com/watch?v=o1tj2zJ2Wvg,Guns N' Roses,Welcome to the Jungle
80s,https://www.youtube.com/watch?v=xuZA6qiJVfU,The Cars,Drive
80s,https://www.youtube.com/watch?v=YkADj0TPrJA,Phil Collins,In the Air Tonight
80s,https://www.youtube.com/watch?v=j2F4INQFjEI,Belinda Carlisle,Heaven Is a Place on Earth
80s,https://www.youtube.com/watch?v=rCp2h5jslKY,Frankie Goes to Hollywood,Relax
80s,https://www.youtube.com/watch?v=ujNeHIo7oTE,U2,With or Without You
80s,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up
80s,https://www.youtube.com/watch?v=SwYN7mTi6HM,Van Halen,Jump
80s,https://www.youtube.com/watch?v=vMPR6Ujop4k,Visage,Fade to Grey
80s,https://www.youtube.com/watch?v=Q460cEwJgCI,The Cure,Boys Don't Cry
80s,https://www.youtube.com/watch?v=RP0_8J7uxhs,Laura Branigan,Self Control
80s,https://www.youtube.com/watch?v=sS6t56U9tBg,The Cure,Lullaby
80s,https://www.youtube.com/watch?v=IGVZOLV9SPo,Pat Benatar,Love Is a Battlefield
80s,,Eurythmics,Sweet Dreams
80s,https://www.youtube.com/watch?v=JmcA9LIIXWw,Culture Club,Karma Chameleon
80s,https://www.youtube.com/watch?v=h0ffIJ7ZO4U,Dire Straits,Sultans of Swing
80s,https://www.youtube.com/watch?v=VbD_kBJc_gI,David Bowie,Let's Dance
80s,https://www.youtube.com/watch?v=wTP2RUD_cL0,Dire Straits,Money for Nothing
80s,https://www.youtube.com/watch?v=PSoOFn3wQV4,The Bangles,Eternal Flame
80s,https://www.youtube.com/watch?v=p3j2NYZ8FKs,Pet Shop Boys,West End Girls
80s,https://www.youtube.com/watch?v=EPOIS5taqA8,Kim Carnes,Bette Davis Eyes
80s,https://www.youtube.com/watch?v=raNGeq3_DtM,Foreigner,I Want to Know What Love Is
80s,https://www.youtube.com/watch?v=Rbm6GXllBiw,Guns N' Roses,Paradise City
80s,https://www.youtube.com/watch?v=d4-1ASpdT1Y,Bananarama,Venus
80s,https://www.youtube.com/watch?v=StKVS0eI85I,Blondie,Call Me
80s,https://www.youtube.com/watch?v=8BYKpQ_6GbM,Kim Wilde,Kids in America
80s,https://www.youtube.com/watch?v=TzFnYcIqj6I,Eurythmics,Here Comes The Rain Again
80s,https://www.youtube.com/watch?v=6dOwHzCHfgA,Cutting Crew,(I Just) Died in Your Arms
80s,https://www.youtube.com/watch?v=_6FBfAQ-NDE,Depeche Mode,Just Can't Get Enough
80s,https://www.youtube.com/watch?v=LWz0JC7afNQ,Echo & the Bunnymen,The Killing Moon
80s,https://www.youtube.com/watch?v=rkpG4XApJ28,Kajagoogoo,Too Shy
80s,https://www.youtube.com/watch?v=d5XJ2GiR6Bo,Orchestral Manoeuvres in the Dark,Enola Gay
80s,https://www.youtube.com/watch?v=yWQezjGjiqs,Talk Talk,It's My Life
80s,https://www.youtube.com/watch?v=H9694K85Xc8,Thompson Twins,Hold Me Now
80s,https://www.youtube.com/watch?v=SVOuYquXuuc,Yes,Owner of a Lonely Heart
80s,https://www.youtube.com/watch?v=S6Y1gohk5-A,Prince,Purple Rain
80s,https://www.youtube.com/watch?v=fUis9yny_lI,Berlin,Take My Breath Away
80s,https://www.youtube.com/watch?v=PGNiXGX2nLU,Dead or Alive,You Spin Me Round (Like a Record)
80s,https://www.youtube.com/watch?v=MbXWrmQW-OE,The Police,Message in a Bottle
80s,https://www.youtube.com/watch?v=PrZZfaDp02o,INXS,Need You Tonight
80s,https://www.youtube.com/watch?v=_sQGwDeambg,Yazoo,Don't Go
80s,https://www.youtube.com/watch?v=z-GUjA67mdc,The Stranglers,Golden Brown
80s,https://www.youtube.com/watch?v=bJ9r8LMU9bQ,The Clash,Rock the Casbah
80s,https://www.youtube.com/watch?v=J9gKyRmic20,Crowded House,Don't Dream It's Over
80s,https://www.youtube.com/watch?v=lDK9QqIzhwk,Bon Jovi,Livin' on a Prayer
80s,https://www.youtube.com/watch?v=oJL-lCzEXgI,Duran Duran,Hungry Like the Wolf
80s,https://www.youtube.com/watch?v=VdphvuyaV_I,Billy Idol,Rebel Yell
80s,https://www.youtube.com/watch?v=n4RjJKxsamQ,Scorpions,Wind of Change
80s,https://www.youtube.com/watch?v=rY0WxgSXdEE,Queen,Another One Bites the Dust
80s,,Dexy's Midnight Runners,Come On Eileen
80s,https://www.youtube.com/watch?v=7aLiT3wXko0,Nena,99 Luftballons
80s,https://www.youtube.com/watch?v=kd9TlGDZGkI,Dire Straits,Walk of Life
80s,https://www.youtube.com/watch?v=FqIACCH20JU,Duran Duran,Ordinary World
80s,https://www.youtube.com/watch?v=Pb-rihW_SwU,The Cure,Close to Me
80s,https://www.youtube.com/watch?v=LeBTFjSUNMM,Don Henley,The Boys Of Summer
80s,https://www.youtube.com/watch?v=3wxyN3z9PL4,Starship,Nothing's Gonna Stop Us Now
80s,https://www.youtube.com/watch?v=eFjjO_lhf9c,Bryan Adams,Summer of '69
80s,https://www.youtube.com/watch?v=79fzeNUqQbQ,Madonna,Like a Prayer
80s,https://www.youtube.com/watch?v=iIpfWORQWhU,A Flock of Seagulls,I Ran
80s,https://www.youtube.com/watch?v=oadhHk2xs6c,Chris Isaak,Wicked Game
80s,https://www.youtube.com/watch?v=hnpILIIo9ek,The Smiths,How Soon Is Now?
80s,https://www.youtube.com/watch?v=3T1c7GkzRQQ,The Police,Roxanne
80s,https://www.youtube.com/watch?v=88sARuFu-tc,Bronski Beat,Smalltown Boy
80s,https://www.youtube.com/watch?v=ruuTYALeFhU,Simple Minds,Don't You Forget About Me
80s,https://www.youtube.com/watch?v=AAZQaYKZMTI,Billy Idol,White Wedding
80s,https://www.youtube.com/watch?v=siO6dkqidc4,The Smiths,There Is a Light That Never Goes Out
80s,https://www.youtube.com/watch?v=UtvmTu4zAMg,Fine Young Cannibals,She Drives Me Crazy
80s,https://www.youtube.com/watch?v=EM4vblG6BVQ,U2,Sunday Bloody Sunday
dance,https://www.youtube.com/watch?v=bESGLojNYSo,Lady Gaga,Poker Face
dance,https://www.youtube.com/watch?v=2Abk1jAONjw,Lady Gaga,Just Dance
dance,,Mary Juane Clair,Si clair et douce une eau tombait
dance,https://www.youtube.com/watch?v=EDwb9jOVRtU,Madonna,Hung Up
dance,https://www.youtube.com/watch?v=FGBhQbmPwH8,Daft Punk,One More Time
dance,https://www.youtube.com/watch?v=yd8jh9QYfEs,Rihanna,Don't Stop the Music
dance,https://www.youtube.com/watch?v=qrO4YZeyl0I,Lady Gaga,Bad Romance
dance,https://www.youtube.com/watch?v=HEXWRTEbj1I,Haddaway,What Is Love
dance,https://www.youtube.com/watch?v=iP6XpLQM2Cs,Ke$ha,TiK ToK
dance,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,Michael Jackson,Billie Jean
dance,https://www.youtube.com/watch?v=fe4EK4HSPkI,MGMT,Kids
dance,https://www.youtube.com/watch?v=c18441Eh_WE,Kylie Minogue,Can't Get You Out of My Head
dance,https://www.youtube.com/watch?v=d2smz_1L2_0,Lady Gaga,Paparazzi
dance,https://www.youtube.com/watch?v=uSD4vsh1zDA,Black Eyed Peas,I Gotta Feeling
dance,https://www.youtube.com/watch?v=E1mU6h4Xdxc,Rihanna,Disturbia
dance,https://www.youtube.com/watch?v=gAjR4_CbPpQ,Daft Punk,"Harder, Better, Faster, Stronger"
dance,https://www.youtube.com/watch?v=SMrlanOZNEE,Eric Prydz,Call On Me
dance,https://www.youtube.com/watch?v=dwDns8x3Jb4,Daft Punk,Around the World
dance,https://www.youtube.com/watch?v=tpKCqp9CALQ,The Chemical Brothers,Hey Boy Hey Girl
dance,https://www.youtube.com/watch?v=P8JEm4d6Wu4,Faithless,Insomnia
dance,https://www.youtube.com/watch?v=sOnqjkJTMaA,Michael Jackson,Thriller
dance,https://www.youtube.com/watch?v=iigsUXhpKpM,September,Cry for You
dance,https://www.youtube.com/watch?v=3gOHvDP_vCs,Justin Timberlake,SexyBack
dance,https://www.youtube.com/watch?v=1mB0tP1I-14,Lady Gaga,LoveGame
dance,https://www.youtube.com/watch?v=PLolag3YSYU,Nelly Furtado,Maneater
dance,https://www.youtube.com/watch?v=kTHNpusq654,Katy Perry,Hot n Cold
dance,https://www.youtube.com/watch?v=rdccTOcX7o4,Madonna,Sorry
dance,https://www.youtube.com/watch?v=oRdxUFDoQe0,Michael Jackson,Beat It
dance,https://www.youtube.com/watch?v=y6120QOlsfU,Darude,Sandstorm
dance,https://www.youtube.com/watch?v=w1eN8vyVFIM,Moloko,Sing It Back
dance,https://www.youtube.com/watch?v=FxzBvqY5PP0,Daft Punk,Digital Love
dance,https://www.youtube.com/watch?v=LOZuxwVk7TU,Britney Spears,Toxic
dance,https://www.youtube.com/watch?v=uco-2V4ytYQ,Goldfrapp,Ooh La La
dance,https://www.youtube.com/watch?v=ub747pprmJ8,Fatboy Slim,"Right Here, Right Now"
dance,https://www.youtube.com/watch?v=uAOR6ib95kQ,Gorillaz,DARE
dance,https://www.youtube.com/watch?v=c1GxjzHm5us,New Order,Blue Monday
dance,https://www.youtube.com/watch?v=niqrrmev4mA,Lady Gaga,Alejandro
dance,https://www.youtube.com/watch?v=ruAi4VBoBSM,Fatboy Slim,Praise You
dance,https://www.youtube.com/watch?v=6JnGBs88sL0,Nelly Furtado,Say It Right
dance,https://www.youtube.com/watch?v=rMqayQ-U74s,Britney Spears,Womanizer
dance,https://www.youtube.com/watch?v=BF5bV6oWXJg,Lasgo,Something
dance,https://www.youtube.com/watch?v=SPlQpGeTbIE,Junior Senior,Move Your Feet
dance,https://www.youtube.com/watch?v=Xu3FTEmN-eg,The Chemical Brothers,Galvanize
dance,https://www.youtube.com/watch?v=-GY9DWIfpwc,Moloko,The Time Is Now
dance,https://www.youtube.com/watch?v=nZXRV4MezEw,Cher,Believe
dance,https://www.youtube.com/watch?v=weRHyjj34ZE,Shakira,"Whenever, Wherever"
dance,https://www.youtube.com/watch?v=nmsTwQb1csc,Fatboy Slim,The Rockafeller Skank
dance,https://www.youtube.com/watch?v=JYIaWeVL1JM,Snap!,Rhythm Is a Dancer
dance,https://www.youtube.com/watch?v=tolm-07if3c,The Ting Tings,Shut Up and Let Me Go
dance,https://www.youtube.com/watch?v=booKP974B0k,Shakira,She Wolf
dance,https://www.youtube.com/watch?v=ObjtMmTRyrM,Madonna,Get Together
dance,https://www.youtube.com/watch?v=bhSB8EEnCAM,Faithless,God Is a DJ
dance,https://www.youtube.com/watch?v=Rx0mYN32Kps,Madonna,Jump
dance,https://www.youtube.com/watch?v=hZPECFQ4NhE,The Prodigy,Smack My Bitch Up
dance,https://www.youtube.com/watch?v=MmZexg8sxyk,MGMT,Electric Feel
dance,https://www.youtube.com/watch?v=etviGf1uWlg,Deee-Lite,Groove Is in the Heart
dance,https://www.youtube.com/watch?v=b7r4xxLzddA,Sophie Ellis-Bextor,Murder on the Dancefloor
dance,https://www.youtube.com/watch?v=4m48GqaOz90,Black Eyed Peas,Boom Boom Pow
dance,https://www.youtube.com/watch?v=L93-7vRfxNs,Daft Punk,Aerodynamic
dance,https://www.youtube.com/watch?v=ewRjZoRtu0Y,M.I.A.,Paper Planes
dance,https://www.youtube.com/watch?v=paLcFHCF5wU,Eftos,I-transport
dance,https://www.youtube.com/watch?v=EVBsypHzF3U,Lady Gaga,Telephone (feat. Beyoncé)
dance,https://www.youtube.com/watch?v=zoMYU_nOGNg,Yves Larock,Rise Up
dance,https://www.youtube.com/watch?v=D8K90hX4PrE,Daft Punk,Technologic
dance,https://www.youtube.com/watch?v=ydd9Dn3bJlI,La Bouche,Be My Lover
dance,https://www.youtube.com/watch?v=sy1dYFGkPUE,Justice,D.A.N.C.E.
dance,https://www.youtube.com/watch?v=_wjFahULCK8,Metro Station,Shake It
dance,https://www.youtube.com/watch?v=ZaI2IlHwmgQ,Black Eyed Peas,Pump It
dance,https://www.youtube.com/watch?v=DriSbixqlbI,Jamiroquai,Canned Heat
dance,https://www.youtube.com/watch?v=zns8Y8phigk,Sonique,It Feels So Good
dance,https://www.youtube.com/watch?v=Kgjkth6BRRY,Gwen Stefani,Hollaback Girl
dance,https://www.youtube.com/watch?v=Vh_3zdmaHbk,Inna,Hot
dance,https://www.youtube.com/watch?v=Nf4uiRr78dU,Underworld,Born Slippy
dance,https://www.youtube.com/watch?v=elueA2rofoo,Britney Spears,Gimme More
dance,,Mary Juane Clair,Si clair
dance,https://www.youtube.com/watch?v=FQlAEiCb8m0,Stardust,Music Sounds Better With You
dance,https://www.youtube.com/watch?v=wf421JsG004,Kylie Minogue,Love at First Sight
dance,https://www.youtube.com/watch?v=pa14VNsdSYM,Rihanna,Only Girl (In the World)
dance,https://www.youtube.com/watch?v=Nj6IKIPteuE,Kylie Minogue,In My Arms
dance,https://www.youtube.com/watch?v=4JkIs37a2JE,Jamiroquai,Virtual Insanity
dance,https://www.youtube.com/watch?v=K0K46C82v9o,The Pussycat Dolls,When I Grow Up
dance,https://www.youtube.com/watch?v=xFrGuyw1V8s,ABBA,Dancing Queen
dance,https://www.youtube.com/watch?v=rmHDhAohJlQ,The Prodigy,Breathe
dance,https://www.youtube.com/watch?v=oEauWw9ZGrA,Rihanna,Pon de Replay
dance,https://www.youtube.com/watch?v=zTDeEJyCmNA,Supermode,Tell Me Why
dance,https://www.youtube.com/watch?v=ymNFyxvIdaM,Bomfunk MC's,Freestyler
dance,https://www.youtube.com/watch?v=fNFzfwLM72c,Bee Gees,Stayin' Alive
dance,https://www.youtube.com/watch?v=YnopHCL1Jk8,O-Zone,Dragostea Din Tei
dance,https://www.youtube.com/watch?v=wU0ucfoBcXM,Janet Jackson,Feedback
dance,https://www.youtube.com/watch?v=9EcjWd-O4jI,Technotronic,Pump Up the Jam
dance,https://www.youtube.com/watch?v=iEe_eraFWWs,Black Eyed Peas,My Humps
dance,https://www.youtube.com/watch?v=d73tiBBzvFM,Ace of Base,All That She Wants
dance,https://www.youtube.com/watch?v=PsO6ZnUZI0g,Kanye West,Stronger
dance,https://www.youtube.com/watch?v=AER3Zg5S200,Culture Beat,Mr. Vain
dance,https://www.youtube.com/watch?v=ARt9HV9T0w8,Gloria Gaynor,I Will Survive
dance,https://www.youtube.com/watch?v=DUT5rEU6pqM,Shakira,Hips Don't Lie
dance,https://www.youtube.com/watch?v=OjETibEMbJY,Kylie Minogue,In Your Eyes
dance,https://www.youtube.com/watch?v=r2ZFtkf3J6Q,Basshunter,Boten Anna
dance,https://www.youtube.com/watch?v=VCLxJd1d84s,The Pussycat Dolls,Buttons
dance,https://www.youtube.com/watch?v=acQnmiEORFQ,Eftos,Nultiply
acoustic,https://www.youtube.com/watch?v=EkHTsc9PU2A,Jason Mraz,I'm Yours
acoustic,https://www.youtube.com/watch?v=h_m-BjrxmgI,Plain White T's,Hey There Delilah
acoustic,https://www.youtube.com/watch?v=8AHCfZTRGiI,Johnny Cash,Hurt
acoustic,https://www.youtube.com/watch?v=seZMOTGCDag,Jack Johnson,Better Together
acoustic,https://www.youtube.com/watch?v=3iV_1ESMHaI,Death Cab for Cutie,I Will Follow You Into The Dark
acoustic,https://www.youtube.com/watch?v=y8AWFf7EAc4,Jeff Buckley,Hallelujah
acoustic,https://www.youtube.com/watch?v=3yqM--IMkX4,Damien Rice,Cannonball
acoustic,https://www.youtube.com/watch?v=JxPj3GAYYZ0,Eric Clapton,Tears in Heaven
acoustic,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Charlie Conscience (feat. MMAIO)
acoustic,https://www.youtube.com/watch?v=1GezTDIb52Q,Juzhin,Railways
acoustic,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Coming Down
acoustic,https://www.youtube.com/watch?v=RGv4PRqYqK4,Juzhin,Tupona
acoustic,https://www.youtube.com/watch?v=Mnd0j8QwQI4,Juzhin,Sakhalin
acoustic,https://www.youtube.com/watch?v=TOsRkcV8pCk,José González,Heartbeats
acoustic,https://www.youtube.com/watch?v=8chU09dsPWU,Jack Johnson,"Sitting, Waiting, Wishing"
acoustic,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,3 Simple Minutes
acoustic,https://www.youtube.com/watch?v=5YXVMCHG-Nk,Damien Rice,The Blower's Daughter
acoustic,https://www.youtube.com/watch?v=kgy09d4WNhA,Iron & Wine,Such Great Heights
acoustic,https://www.youtube.com/watch?v=ZUtAe5PUKtE,Gary Jules,Mad World
acoustic,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Lost Sense
acoustic,https://www.youtube.com/watch?v=ca9ub9rpNK4,Howie Day,Collide
acoustic,https://www.youtube.com/watch?v=UrIiLvg58SY,Extreme,More Than Words
acoustic,https://www.youtube.com/watch?v=OkyrIRyrRdY,Jack Johnson,Banana Pancakes
acoustic,https://www.youtube.com/watch?v=cgqOSCgc8xc,Damien Rice,9 Crimes
acoustic,https://www.youtube.com/watch?v=iRYvuS9OxdA,Amy Macdonald,This Is the Life
acoustic,https://www.youtube.com/watch?v=APW_PueCbds,Juzhin,Wonderful
acoustic,,Juzhin,Flunk-Down (Juzhin Remix)
acoustic,https://www.youtube.com/watch?v=AWGqoCNbsvM,Colbie Caillat,Bubbly
acoustic,https://www.youtube.com/watch?v=Nd-A-iiPoLg,Iron & Wine,Naked as We Came
acoustic,https://www.youtube.com/watch?v=iOcc5eEtkTM,Juzhin,Squat
acoustic,https://www.youtube.com/watch?v=Dz5s5C6sAt0,Bon Iver,Skinny Love
acoustic,https://www.youtube.com/watch?v=xUBYzpCNQ1I,Bright Eyes,First Day of My Life
acoustic,https://www.youtube.com/watch?v=BblV6AQsd2s,Rise Against,Swing Life Away
acoustic,https://www.youtube.com/watch?v=N5EnGwXV_Pg,John Mayer,Your Body Is a Wonderland
acoustic,https://www.youtube.com/watch?v=ZduDvIBu3EU,Damien Rice,Volcano
acoustic,https://www.youtube.com/watch?v=7_RZLAxsa8Q,The Kooks,Seaside
acoustic,https://www.youtube.com/watch?v=dRPwFAoQwxc,Damien Rice,Delicate
acoustic,https://www.youtube.com/watch?v=TOsRkcV8pCk,José Gonzales,Heartbeats
acoustic,https://www.youtube.com/watch?v=2f2iB3KJaNY,Jack Johnson,Good People
acoustic,https://www.youtube.com/watch?v=Y4O7ufx9D_s,Jack Johnson,Breakdown
acoustic,https://www.youtube.com/watch?v=WOxE7IRizjI,Kings of Convenience,Misread
acoustic,https://www.youtube.com/watch?v=Inlac4FyhD8,Ryan Adams,Wonderwall
acoustic,https://www.youtube.com/watch?v=ZgHdUeMHTwc,Nick Drake,Pink Moon
acoustic,https://www.youtube.com/watch?v=MMFj8uDubsE,Bob Dylan,Blowin' in the Wind
acoustic,https://www.youtube.com/watch?v=u3S6_NtxARY,Jack Johnson,Flake
acoustic,https://www.youtube.com/watch?v=AtkBgbQxBs0,Jack Johnson,Never Know
acoustic,https://www.youtube.com/watch?v=oBIxScJ5rlY,John Mayer,Waiting on the World to Change
acoustic,https://www.youtube.com/watch?v=_DboMAghWcA,Rise Against,Hero of War
acoustic,https://www.youtube.com/watch?v=LuQrLsTUcN0,Bon Iver,Flume
acoustic,https://www.youtube.com/watch?v=dqUdI4AIDF0,Jack Johnson,Upside Down
acoustic,https://www.youtube.com/watch?v=cHlf08yTPiU,Joshua Radin,Winter
acoustic,https://www.youtube.com/watch?v=RhihGqZEWOc,William Fitzsimmons,Passion Play
acoustic,https://www.youtube.com/watch?v=pRUGvArWXLk,Eddie Vedder,Society
acoustic,https://www.youtube.com/watch?v=Qt7f7s0DvR0,Juzhin,Mindsteallers
acoustic,https://www.youtube.com/watch?v=0bmaai9kLBs,Brett Dennen,Ain't No Reason
acoustic,https://www.youtube.com/watch?v=rZLbUIa7exE,John Mayer,Daughters
acoustic,https://www.youtube.com/watch?v=vyOSXRCJlIg,Rodrigo y Gabriela,Tamacun
acoustic,https://www.youtube.com/watch?v=iolunbBnWx0,Cat Stevens,Father and Son
acoustic,https://www.youtube.com/watch?v=CnQ8N1KacJc,Green Day,Good Riddance (Time of Your Life)
acoustic,https://www.youtube.com/watch?v=DE9IchvpOPk,Milow,Ayo Technology
acoustic,https://www.youtube.com/watch?v=AIOAlaACuv4,Tracy Chapman,Fast Car
acoustic,https://www.youtube.com/watch?v=ZcN75rsSgdg,Jack Johnson,Do You Remember
acoustic,https://www.youtube.com/watch?v=7o2aHHilImM,Kings of Convenience,Homesick
acoustic,https://www.youtube.com/watch?v=k3pltmw6cmI,Ray LaMontagne,Trouble
acoustic,,Alexi Murdoch,Song For You ((c) bluemind music)
acoustic,https://www.youtube.com/watch?v=RGVmhrfQqzg,Iron & Wine,"Flightless Bird, American Mouth"
acoustic,https://www.youtube.com/watch?v=852A78TnZGM,Jack Johnson,Taylor
acoustic,https://www.youtube.com/watch?v=N8u8tASPtwg,James Taylor,Fire and Rain
acoustic,https://www.youtube.com/watch?v=MrEVKb4uqYo,Radiohead,Creep (acoustic)
acoustic,https://www.youtube.com/watch?v=oieBnV_HFB0,Jason Mraz,You And I Both
acoustic,https://www.youtube.com/watch?v=_6rIks03cdM,José González,Teardrop
acoustic,https://www.youtube.com/watch?v=Man4Xw8Xypo,The Beatles,Blackbird
acoustic,https://www.youtube.com/watch?v=j14PgxHghjQ,Nick Drake,Things Behind the Sun
acoustic,https://www.youtube.com/watch?v=bx1Bh8ZvH84,Oasis,Wonderwall
acoustic,https://www.youtube.com/watch?v=O5J-DtKldpE,Colin Hay,I Just Don't Think I'll Ever Get Over You
acoustic,https://www.youtube.com/watch?v=cxoyh7RV4Tk,Joshua Radin,Closer
acoustic,https://www.youtube.com/watch?v=D77dbv-xNfE,John Lennon,Working Class Hero
acoustic,https://www.youtube.com/watch?v=OAtdhrR79xU,Flowers From the Man Who Shot Your Cousin,Lay Down Your Arms
acoustic,https://www.youtube.com/watch?v=0bLEzeW5CJQ,Rodrigo y Gabriela,Diablo Rojo
acoustic,https://www.youtube.com/watch?v=RrXyam8OFo4,Alexi Murdoch,Song for You
acoustic,https://www.youtube.com/watch?v=b8vl_-yXNDM,Jack Johnson,No Other Way
acoustic,https://www.youtube.com/watch?v=EelX_LwPHbA,Carla Bruni,Quelqu'un m'a dit
acoustic,https://www.youtube.com/watch?v=dtUvBc_uVvQ,Ben Harper,Waiting On an Angel
acoustic,https://www.youtube.com/watch?v=sEk8wTB7UfU,Rodrigo y Gabriela,Stairway to Heaven
acoustic,https://www.youtube.com/watch?v=4nC8WjPFnGU,José González,Crosses
acoustic,https://www.youtube.com/watch?v=Ua-4MQcG0-Q,Simon & Garfunkel,The Only Living Boy in New York
acoustic,https://www.youtube.com/watch?v=GhDnyPsQsB0,Bon Iver,re: stacks
acoustic,https://www.youtube.com/watch?v=EAEKK8xCpBY,Dispatch,The General
acoustic,https://www.youtube.com/watch?v=jQcNiD0Z3MU,Johnny Cash,Personal Jesus
acoustic,https://www.youtube.com/watch?v=u3TyWo5yfsM,Alexi Murdoch,Orange Sky
acoustic,https://www.youtube.com/watch?v=hjpF8ukSrvk,Pink Floyd,Wish You Were Here
acoustic,https://www.youtube.com/watch?v=sl1Tc1Siktk,Pearl Jam,Just Breathe
acoustic,https://www.youtube.com/watch?v=-J7J_IWUhls,Paramore,The Only Exception
acoustic,https://www.youtube.com/watch?v=tAmQgI_Mun4,Leonard Cohen,Famous Blue Raincoat
acoustic,https://www.youtube.com/watch?v=vDtsgVgAx6k,Nick Drake,One of These Things First
acoustic,,Eftos,Lunatic ward (intro)
acoustic,https://www.youtube.com/watch?v=zI_SBAkdKzc,David Gray,Babylon
acoustic,https://www.youtube.com/watch?v=hgGkJez6pcM,Justin Nozuka,After Tonight
acoustic,,June Madrona,st helens
acoustic,https://www.youtube.com/watch?v=q0dP7iZv9K0,Iron & Wine,Passing Afternoon
rnb,https://www.youtube.com/watch?v=2EwViQxSJJQ,Beyoncé,Irreplaceable
rnb,https://www.youtube.com/watch?v=bnVUHWCynig,Beyoncé,Halo
rnb,https://www.youtube.com/watch?v=qTA0RuZoIxM,Aaliyah,Try Again
rnb,https://www.youtube.com/watch?v=rywUS-ohqeE,Alicia Keys,No One
rnb,https://www.youtube.com/watch?v=yd8jh9QYfEs,Rihanna,Don't Stop the Music
rnb,https://www.youtube.com/watch?v=IxszlJppRQI,Ne-Yo,So Sick
rnb,https://www.youtube.com/watch?v=rp4UwPZfRis,Rihanna,Unfaithful
rnb,https://www.youtube.com/watch?v=H64QG4UsrGI,Mario,Let Me Love You
rnb,https://www.youtube.com/watch?v=z_aC5xPQ2f4,Ne-Yo,Closer
rnb,https://www.youtube.com/watch?v=6JnGBs88sL0,Nelly Furtado,Say It Right
rnb,https://www.youtube.com/watch?v=AWpsOqh8q0M,Beyoncé,If I Were a Boy
rnb,https://www.youtube.com/watch?v=Urdlvw0SSEc,Alicia Keys,Fallin'
rnb,https://www.youtube.com/watch?v=DksSPZTZES0,Justin Timberlake,Cry Me a River
rnb,https://www.youtube.com/watch?v=0habxsuXW4g,Mariah Carey,We Belong Together
rnb,https://www.youtube.com/watch?v=E1mU6h4Xdxc,Rihanna,Disturbia
rnb,https://www.youtube.com/watch?v=jQybgJCswF0,Omarion,Ice Box
rnb,https://www.youtube.com/watch?v=sQgd6MccwZc,Destiny's Child,Say My Name
rnb,https://www.youtube.com/watch?v=8WEtxJ4-sh4,TLC,Waterfalls
rnb,https://www.youtube.com/watch?v=FrLequ6dUdM,TLC,No Scrubs
rnb,https://www.youtube.com/watch?v=4m1EFMoRFvY,Beyoncé,Single Ladies (Put a Ring on It)
rnb,https://www.youtube.com/watch?v=rJYcmq__nDM,Rihanna,Rehab
rnb,https://www.youtube.com/watch?v=znlFu_lemsU,Mary J. Blige,Family Affair
rnb,https://www.youtube.com/watch?v=_HKH7Emy1SY,Ciara,Like a Boy
rnb,https://www.youtube.com/watch?v=Ju8Hr50Ckwk,Alicia Keys,If I Ain't Got You
rnb,https://www.youtube.com/watch?v=ZSM3w1v-A_Y,Timbaland,Apologize
rnb,https://www.youtube.com/watch?v=nmjdaBaZe8Y,Chris Brown,With You
rnb,https://www.youtube.com/watch?v=atz_aZA3rf0,Ne-Yo,Because of You
rnb,https://www.youtube.com/watch?v=k6M5C-oKw9k,Ne-Yo,Miss Independent
rnb,https://www.youtube.com/watch?v=JlxByc0-V40,Beyoncé,Sweet Dreams
rnb,https://www.youtube.com/watch?v=U5rLz5AZBIA,Timbaland,The Way I Are
rnb,https://www.youtube.com/watch?v=xgYUj_pAD-w,Aaliyah,More Than a Woman
rnb,https://www.youtube.com/watch?v=AqeIiF0DlTg,Destiny's Child,Lose My Breath
rnb,https://www.youtube.com/watch?v=bbqVg_23otg,Amerie,1 Thing
rnb,https://www.youtube.com/watch?v=9b8erWuBA44,Mariah Carey,Touch My Body
rnb,https://www.youtube.com/watch?v=up7pvPqNkuU,Rihanna,Shut Up and Drive
rnb,https://www.youtube.com/watch?v=JSPPDBeSwOw,Kelis,Milkshake
rnb,https://www.youtube.com/watch?v=t5XNWFw5HVw,Usher,Burn
rnb,https://www.youtube.com/watch?v=3gOHvDP_vCs,Justin Timberlake,SexyBack
rnb,https://www.youtube.com/watch?v=o3IWTfcks4k,Usher,U Got It Bad
rnb,https://www.youtube.com/watch?v=CvBfHwUxHIk,Rihanna,Umbrella
rnb,https://www.youtube.com/watch?v=Wmc8bQoL-J0,Destiny's Child,Survivor
rnb,https://www.youtube.com/watch?v=e82VE8UtW8A,Rihanna,Rude Boy
rnb,https://www.youtube.com/watch?v=CvBfHwUxHIk,Rihanna,Umbrella (feat. Jay-Z)
